7,0,1
6,0,1
5,0,2
4,0,1
3,0,1
2,0,1
1,0,2
0,0,1
16,1,1
15,1,1
14,1,1
13,1,1
12,1,1
11,1,1
10,1,1
9,1,1
8,1,1
7,0,1
6,0,1
5,0,2
4,0,1
3,0,1
2,0,1
1,0,2
0,0,1
16,1,1
15,1,1
14,1,1
13,1,1
12,1,1
11,1,1
10,1,1
9,1,1
8,1,1
38,ug7v899j,1
37,ug7v899j,1
36,ug7v899j,1
35,ug7v899j,1
34,ug7v899j,1
33,ug7v899j,1
32,ug7v899j,1
31,ug7v899j,1
30,ug7v899j,1
17,ug7v899j,1
18,ug7v899j,1
19,ug7v899j,2
20,ug7v899j,1
21,ug7v899j,1
22,ug7v899j,1
23,ug7v899j,1
24,ug7v899j,1
25,ug7v899j,1
26,ug7v899j,1
27,ug7v899j,1
28,ug7v899j,1
29,ug7v899j,1
38,02tnwd4m,1
47,02tnwd4m,1
21,02tnwd4m,1
48,02tnwd4m,1
19,02tnwd4m,1
45,02tnwd4m,1
49,02tnwd4m,1
20,02tnwd4m,4
46,02tnwd4m,1
17,02tnwd4m,2
43,02tnwd4m,1
39,02tnwd4m,1
22,02tnwd4m,2
40,02tnwd4m,1
41,02tnwd4m,1
42,02tnwd4m,1
44,02tnwd4m,1
38,ejv2xln0,1
50,ejv2xln0,1
20,ejv2xln0,1
59,ejv2xln0,1
52,ejv2xln0,1
51,ejv2xln0,1
22,ejv2xln0,1
53,ejv2xln0,1
17,ejv2xln0,2
56,ejv2xln0,1
54,ejv2xln0,1
55,ejv2xln0,1
57,ejv2xln0,1
58,ejv2xln0,1
38,2b73a28n,1
64,2b73a28n,1
27,2b73a28n,1
63,2b73a28n,1
49,2b73a28n,1
62,2b73a28n,1
48,2b73a28n,1
22,2b73a28n,1
61,2b73a28n,1
20,2b73a28n,1
47,2b73a28n,1
60,2b73a28n,1
21,2b73a28n,3
75,9785vg6d,1
74,9785vg6d,1
22,9785vg6d,3
20,9785vg6d,1
72,9785vg6d,1
65,9785vg6d,1
66,9785vg6d,1
38,9785vg6d,1
67,9785vg6d,1
68,9785vg6d,1
21,9785vg6d,1
76,9785vg6d,1
47,9785vg6d,2
73,9785vg6d,1
69,9785vg6d,1
70,9785vg6d,1
71,9785vg6d,1
38,zjufx4fo,1
89,zjufx4fo,1
88,zjufx4fo,1
87,zjufx4fo,1
86,zjufx4fo,1
85,zjufx4fo,1
41,zjufx4fo,2
80,zjufx4fo,1
22,zjufx4fo,2
20,zjufx4fo,1
78,zjufx4fo,1
77,zjufx4fo,1
19,zjufx4fo,1
84,zjufx4fo,1
21,zjufx4fo,1
79,zjufx4fo,1
81,zjufx4fo,1
82,zjufx4fo,2
83,zjufx4fo,1
41,ymceytj3,2
93,ymceytj3,1
17,ymceytj3,2
95,ymceytj3,1
90,ymceytj3,1
20,ymceytj3,2
91,ymceytj3,1
19,ymceytj3,1
92,ymceytj3,1
27,ymceytj3,1
22,ymceytj3,1
94,ymceytj3,1
38,ymceytj3,1
96,ymceytj3,1
38,wzj2glte,1
102,wzj2glte,1
100,wzj2glte,1
55,wzj2glte,1
101,wzj2glte,1
14,wzj2glte,1
21,wzj2glte,1
17,wzj2glte,1
99,wzj2glte,1
41,wzj2glte,2
22,wzj2glte,1
39,wzj2glte,1
97,wzj2glte,1
19,wzj2glte,3
77,wzj2glte,1
89,wzj2glte,1
27,wzj2glte,1
20,wzj2glte,1
98,wzj2glte,1
38,2sfqsfm1,1
117,2sfqsfm1,1
116,2sfqsfm1,1
115,2sfqsfm1,1
113,2sfqsfm1,1
112,2sfqsfm1,1
111,2sfqsfm1,1
110,2sfqsfm1,1
60,2sfqsfm1,1
41,2sfqsfm1,1
106,2sfqsfm1,1
109,2sfqsfm1,1
22,2sfqsfm1,5
103,2sfqsfm1,1
104,2sfqsfm1,1
105,2sfqsfm1,1
114,2sfqsfm1,1
27,2sfqsfm1,2
94,2sfqsfm1,1
20,2sfqsfm1,1
107,2sfqsfm1,1
5,2sfqsfm1,1
21,2sfqsfm1,1
108,2sfqsfm1,1
38,i0zym7iq,1
86,i0zym7iq,1
47,i0zym7iq,1
122,i0zym7iq,1
118,i0zym7iq,1
22,i0zym7iq,1
87,i0zym7iq,2
41,i0zym7iq,1
119,i0zym7iq,1
20,i0zym7iq,3
19,i0zym7iq,2
21,i0zym7iq,1
120,i0zym7iq,1
56,i0zym7iq,1
121,i0zym7iq,1
82,i0zym7iq,1
88,i0zym7iq,1
133,5yhe786e,1
104,5yhe786e,1
130,5yhe786e,1
123,5yhe786e,1
22,5yhe786e,3
126,5yhe786e,1
132,5yhe786e,1
74,5yhe786e,1
124,5yhe786e,1
92,5yhe786e,1
131,5yhe786e,1
38,5yhe786e,1
125,5yhe786e,1
127,5yhe786e,1
128,5yhe786e,1
129,5yhe786e,1
38,8zchiykl,1
144,8zchiykl,1
143,8zchiykl,1
56,8zchiykl,1
137,8zchiykl,1
134,8zchiykl,1
17,8zchiykl,1
135,8zchiykl,1
20,8zchiykl,2
136,8zchiykl,1
41,8zchiykl,1
13,8zchiykl,1
138,8zchiykl,1
139,8zchiykl,1
140,8zchiykl,1
141,8zchiykl,1
142,8zchiykl,1
156,xqhn0vbp,1
155,xqhn0vbp,1
38,xqhn0vbp,1
154,xqhn0vbp,1
153,xqhn0vbp,1
152,xqhn0vbp,1
20,xqhn0vbp,1
100,xqhn0vbp,1
140,xqhn0vbp,1
151,xqhn0vbp,1
41,xqhn0vbp,1
145,xqhn0vbp,1
77,xqhn0vbp,1
17,xqhn0vbp,1
147,xqhn0vbp,1
150,xqhn0vbp,1
92,xqhn0vbp,1
56,xqhn0vbp,1
27,xqhn0vbp,1
21,xqhn0vbp,1
22,xqhn0vbp,1
146,xqhn0vbp,1
148,xqhn0vbp,2
149,xqhn0vbp,1
163,gi6uaa83,1
38,gi6uaa83,1
67,gi6uaa83,1
158,gi6uaa83,1
164,gi6uaa83,1
19,gi6uaa83,3
162,gi6uaa83,1
41,gi6uaa83,1
157,gi6uaa83,1
21,gi6uaa83,1
165,gi6uaa83,1
20,gi6uaa83,1
68,gi6uaa83,1
159,gi6uaa83,1
22,gi6uaa83,1
160,gi6uaa83,1
161,gi6uaa83,1
38,0m32ecnu,1
180,0m32ecnu,1
179,0m32ecnu,1
178,0m32ecnu,1
177,0m32ecnu,1
176,0m32ecnu,1
175,0m32ecnu,1
174,0m32ecnu,1
173,0m32ecnu,1
17,0m32ecnu,1
22,0m32ecnu,1
167,0m32ecnu,1
166,0m32ecnu,1
21,0m32ecnu,2
47,0m32ecnu,1
77,0m32ecnu,1
168,0m32ecnu,1
20,0m32ecnu,2
169,0m32ecnu,1
170,0m32ecnu,1
171,0m32ecnu,1
114,0m32ecnu,1
27,0m32ecnu,1
172,0m32ecnu,1
184,le0ogx1s,1
27,le0ogx1s,2
183,le0ogx1s,1
185,le0ogx1s,1
81,le0ogx1s,1
13,le0ogx1s,2
182,le0ogx1s,1
38,le0ogx1s,1
181,le0ogx1s,1
20,le0ogx1s,1
38,8qnrcgnk,1
144,8qnrcgnk,1
57,8qnrcgnk,1
186,8qnrcgnk,1
56,8qnrcgnk,1
187,8qnrcgnk,1
21,8qnrcgnk,1
190,8qnrcgnk,1
19,8qnrcgnk,1
188,8qnrcgnk,1
20,8qnrcgnk,1
189,8qnrcgnk,1
91,8qnrcgnk,1
191,8qnrcgnk,1
47,8qnrcgnk,1
192,8qnrcgnk,1
197,3oxzzxnd,1
196,3oxzzxnd,1
195,3oxzzxnd,1
19,3oxzzxnd,1
22,3oxzzxnd,2
17,3oxzzxnd,1
38,3oxzzxnd,1
194,3oxzzxnd,1
193,3oxzzxnd,1
76,fy4w7xz8,1
5,fy4w7xz8,1
207,fy4w7xz8,1
206,fy4w7xz8,1
22,fy4w7xz8,2
204,fy4w7xz8,1
198,fy4w7xz8,1
38,fy4w7xz8,1
67,fy4w7xz8,1
20,fy4w7xz8,2
202,fy4w7xz8,1
199,fy4w7xz8,1
113,fy4w7xz8,1
200,fy4w7xz8,1
27,fy4w7xz8,1
201,fy4w7xz8,1
203,fy4w7xz8,1
205,fy4w7xz8,1
174,jg13scgo,1
217,jg13scgo,1
216,jg13scgo,1
215,jg13scgo,1
214,jg13scgo,1
21,jg13scgo,1
17,jg13scgo,2
38,jg13scgo,1
212,jg13scgo,1
209,jg13scgo,1
208,jg13scgo,1
92,jg13scgo,1
27,jg13scgo,1
119,jg13scgo,1
65,jg13scgo,1
210,jg13scgo,1
20,jg13scgo,2
211,jg13scgo,1
213,jg13scgo,1
38,0qaoam29,1
225,0qaoam29,1
218,0qaoam29,1
219,0qaoam29,1
220,0qaoam29,1
17,0qaoam29,1
221,0qaoam29,1
13,0qaoam29,1
19,0qaoam29,1
222,0qaoam29,1
20,0qaoam29,3
223,0qaoam29,1
81,0qaoam29,1
21,0qaoam29,2
224,0qaoam29,1
